model_no	func_type	model
2084	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1565851648, 76, 1]
2085	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1565851648, 93, 1]
2086	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1326383104, 76, 1]
2087	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1326383104, 93, 1]
2088	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1325403904, 76, 1]
2089	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1325403904, 93, 1]
2090	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1560302848, 76, 1]
2091	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1560302848, 93, 1]
2092	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1275857932, 76, 1]
2093	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1275857932, 93, 1]
2094	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1593855744, 76, 1]
2095	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1593855744, 93, 1]
2096	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1600081679, 76, 1]
2097	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1600081679, 93, 1]
2098	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1280068620, 76, 1]
2099	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1280068620, 93, 1]
2100	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1599930368, 76, 1]
2101	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1599930368, 93, 1]
2102	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1599012864, 76, 1]
2103	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1599012864, 93, 1]
2104	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1599037199, 76, 1]
2105	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1599037199, 93, 1]
2106	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1593859328, 76, 1]
2107	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1593859328, 93, 1]
2108	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1330597647, 76, 1]
2109	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1330597647, 93, 1]
2110	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1599016719, 76, 1]
2111	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1599016719, 93, 1]
2112	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1594838799, 76, 1]
2113	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1594838799, 93, 1]
2114	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1326386959, 76, 1]
2115	all_scNCF	[42, 128, 32768, 1, 789516047, 1, 1, 1326386959, 93, 1]
