	Node_name	k	EF	UF	PMID	BF as int	EUF	ThF	NCF	EThF	ising	bit_based
2419	MKNK1	2	True	True	30992399	7	True	True	True	True	False	True
2420	RPS6KA5	2	True	True	30992399	7	True	True	True	True	False	True
2421	MAPKAPK2	1	True	True	30992399	1	True	True	True	True	True	True
2422	ZFP36	3	True	True	30992399	8	True	True	True	True	False	True
2423	Cyc1	1	True	True	30992399	2	True	True	True	True	True	False
2424	FOS	3	True	True	30992399	19	True	True	True	True	False	False
2425	JUN	2	True	True	30992399	2	True	True	True	True	False	True
2426	NFkB	5	True	True	30992399	143165576	True	True	True	True	False	False
2427	AP1	2	True	True	30992399	1	True	True	True	True	False	False
2428	NFAT	2	True	True	30992399	4	True	True	True	True	False	True
2429	CREB1	6	True	True	30992399	8138269444283625712	True	True	True	True	False	False
2430	CTNNB1	1	True	True	30992399	2	True	True	True	True	True	False
2431	SRF	3	True	True	30992399	127	True	True	True	True	False	True
2432	ActinRem	1	True	True	30992399	1	True	True	True	True	True	True
2433	PICytokines	4	True	True	30992399	4	True	True	True	True	False	False
2434	AICytokines	4	True	True	30992399	4	True	True	True	True	False	False
2435	CellCycleProg	7	True	True	30992399	512	True	True	True	True	False	False
2436	Survival	6	True	True	30992399	16	True	True	True	True	False	False
2437	Anergy	2	True	True	30992399	4	True	True	True	True	False	True
2438	LCK	3	True	True	31841528	11	True	True	True	True	False	False
2439	FYN	1	True	True	31841528	1	True	True	True	True	True	True
2440	SLP76	2	True	True	31841528	1	True	True	True	True	False	False
2441	ITK	6	True	True	31841528	1383505805528216371	True	True	True	True	False	False
2442	VAV1	2	True	True	31841528	1	True	True	True	True	False	False
2443	RASGRP	2	True	True	31841528	1	True	True	True	True	False	False
2444	SOS	2	True	True	31841528	1	True	True	True	True	False	False
2445	GRB2	1	True	True	31841528	1	True	True	True	True	True	True
2446	PLCg	3	True	True	31841528	1	True	True	True	True	False	False
2447	PI3K	3	True	True	31841528	77	True	True	False	True	True	True
2448	PIP3	2	True	True	31841528	2	True	True	True	True	False	True
2449	PDK	2	True	True	31841528	7	True	True	True	True	False	True
2450	DAG	1	True	True	31841528	1	True	True	True	True	True	True
2451	PKCTH	3	True	True	31841528	1	True	True	True	True	False	False
2452	RAC1	2	True	True	31841528	7	True	True	True	True	False	True
2453	AKT	3	True	True	31841528	1	True	True	True	True	False	False
2454	CBLB	1	True	True	31841528	2	True	True	True	True	True	False
2455	RAS	2	True	True	31841528	7	True	True	True	True	False	True
2456	PMCA	1	True	True	31841528	2	True	True	True	True	True	False
2457	IP3	1	True	True	31841528	1	True	True	True	True	True	True
2458	CALN	1	True	True	31841528	1	True	True	True	True	True	True
2459	RAF	1	True	True	31841528	1	True	True	True	True	True	True
2460	MEK	1	True	True	31841528	1	True	True	True	True	True	True
2461	MAP3K11	1	True	True	31841528	1	True	True	True	True	True	True
2462	MAP2K4	2	True	True	31841528	7	True	True	True	True	False	True
2463	MKK3	1	True	True	31841528	1	True	True	True	True	True	True
2464	HPK1	1	True	True	31841528	1	True	True	True	True	True	True
2465	mATP_ADP	1	True	True	31841528	1	True	True	True	True	True	True
2466	cATP_ADP	1	True	True	31841528	1	True	True	True	True	True	True
2467	AMP_ATP	2	True	True	31841528	8	True	True	True	True	False	False
2468	TORC1	3	True	True	31841528	42	True	True	True	True	False	False
2469	TORC2	1	True	True	31841528	1	True	True	True	True	True	True
2470	SGK	2	True	True	31841528	1	True	True	True	True	False	False
2471	LKB	1	True	True	31841528	1	True	True	True	True	True	True
2472	AMPK	4	True	True	31841528	10922	True	True	True	True	False	False
2473	CAMK2	1	True	True	31841528	1	True	True	True	True	True	True
2474	IKK	3	True	True	31841528	127	True	True	True	True	False	True
2475	IkB	1	True	True	31841528	2	True	True	True	True	True	False
2476	CPT1	1	True	True	31841528	2	True	True	True	True	True	False
2477	PYR	2	True	True	31841528	4	True	True	True	True	False	True
2478	AcetylCoA	3	True	True	31841528	76	True	True	True	True	False	False
2479	GLUT1	2	True	True	31841528	7	True	True	True	True	False	True
2480	GLYCOLYSIS	2	True	True	31841528	7	True	True	True	True	False	True
2481	FAO	1	True	True	31841528	1	True	True	True	True	True	True
2482	FAS	2	True	True	31841528	2	True	True	True	True	False	True
2483	GLUTAMINOLYSIS	1	True	True	31841528	1	True	True	True	True	True	True
2484	PPP	1	True	True	31841528	1	True	True	True	True	True	True
2485	P38	2	True	True	31841528	7	True	True	True	True	False	True
2486	ERK	1	True	True	31841528	1	True	True	True	True	True	True
2487	FOS	2	True	True	31841528	7	True	True	True	True	False	True
2488	JNK	1	True	True	31841528	1	True	True	True	True	True	True
2489	HIF1A	2	True	True	31841528	11	True	True	True	True	False	False
2490	cMYC	2	True	True	31841528	1	True	True	True	True	False	False
2491	FOXO	3	True	True	31841528	32	True	True	True	True	False	True
2492	AP1	2	True	True	31841528	1	True	True	True	True	False	False
2493	NFAT	1	True	True	31841528	1	True	True	True	True	True	True
2494	IL2	3	True	True	31841528	1	True	True	True	True	False	False
2495	CD69	2	True	True	31841528	1	True	True	True	True	False	False
2496	QUIESCENCE	5	True	True	31841528	8388608	True	True	True	True	False	True
2497	ACTIVATION	9	True	True	31841528	87112285931760246646623899502532662132736	True	True	True	True	False	False
2498	ANERGY	4	True	True	31841528	128	True	True	True	True	False	True
2499	AKT	1	True	True	26238783	1	True	True	True	True	True	True
2500	CyclinD1	4	True	True	26238783	16576	True	True	True	True	False	False
2501	EGFR	4	True	True	26238783	2184	True	True	True	True	False	False
2502	FGFR3	3	True	True	26238783	64	True	True	True	True	False	True
2503	GRB2	4	True	True	26238783	20239	True	True	True	True	False	False
2504	PI3K	3	True	True	26238783	16	True	True	True	True	False	False
2505	PTEN	1	True	True	26238783	1	True	True	True	True	True	True
2506	Proliferation	2	True	True	26238783	7	True	True	True	True	False	True
2507	RAS	3	True	True	26238783	127	True	True	True	True	False	True
2508	RB1	4	True	True	26238783	32768	True	True	True	True	False	False
2509	RBL2	2	True	True	26238783	8	True	True	True	True	False	False
2510	SPRY	1	True	True	26238783	1	True	True	True	True	True	True
2511	p16INK4a	2	True	True	26238783	4	True	True	True	True	False	True
2512	p21CIP	4	True	True	26238783	10752	True	True	True	True	False	False
2513	CD28	1	True	True	20824124	1	True	True	True	True	True	True
2514	GATA3	3	True	True	20824124	76	True	True	True	True	False	False
2515	IFNBR	1	True	True	20824124	1	True	True	True	True	True	True
2516	IFNG	7	True	True	20824124	1547425049178782937745719296	True	True	True	True	False	False
2517	IFNGR	4	True	True	20824124	259	True	True	True	True	False	False
2518	IKB	1	True	True	20824124	2	True	True	True	True	True	False
2519	IL10	4	True	True	20824124	261	True	True	True	True	False	False
2520	IL10R	4	True	True	20824124	273	True	True	True	True	False	False
2521	IL12RB2	1	True	True	20824124	2	True	True	True	True	True	False
2522	IL21	3	True	True	20824124	1	True	True	True	True	False	False
2523	IL21R	4	True	True	20824124	21	True	True	True	True	False	False
2524	IL23	3	True	True	20824124	1	True	True	True	True	False	False
2525	IL27R	3	True	True	20824124	1	True	True	True	True	False	False
2526	IL4	7	True	True	20824124	325786204258654956202244909826048	True	True	True	True	False	False
2527	IL6R	3	True	True	20824124	1	True	True	True	True	False	False
2528	IRF1	1	True	True	20824124	1	True	True	True	True	True	True
2529	NFAT	2	True	True	20824124	1	True	True	True	True	False	False
2530	NFKB	2	True	True	20824124	8	True	True	True	True	False	False
2531	RORGT	3	True	True	20824124	23	True	True	False	True	True	False
2532	RUNX3	1	True	True	20824124	1	True	True	True	True	True	True
2533	SMAD3	1	True	True	20824124	1	True	True	True	True	True	True
2534	STAT1	3	True	True	20824124	127	True	True	True	True	False	True
2535	STAT3	5	True	True	20824124	2147483647	True	True	True	True	False	True
2536	STAT4	2	True	True	20824124	2	True	True	True	True	False	True
2537	TBET	3	True	True	20824124	42	True	True	True	True	False	False
2538	TCR	1	True	True	20824124	1	True	True	True	True	True	True
2539	TGFB	3	True	True	20824124	1	True	True	True	True	False	False
2540	TGFBR	2	True	True	20824124	7	True	True	True	True	False	True
2541	CcrM	3	True	True	28409298	32	True	True	True	True	False	True
2542	CtrA	4	True	True	28409298	10752	True	True	True	True	False	False
2543	DnaA	4	True	True	28409298	512	True	True	True	True	False	False
2544	GcrA	2	True	True	28409298	2	True	True	True	True	False	True
2545	SciP	2	True	True	28409298	4	True	True	True	True	False	True
2546	CckA	1	True	True	28409298	1	True	True	True	True	True	True
2547	ChpT	1	True	True	28409298	1	True	True	True	True	True	True
2548	ClpXP_RcdA	1	True	True	28409298	2	True	True	True	True	True	False
2549	CpdR	1	True	True	28409298	1	True	True	True	True	True	True
2550	CtrAb	2	True	True	28409298	2	True	True	True	True	False	True
2551	DivJ	2	True	True	28409298	2	True	True	True	True	False	True
2552	DivK	2	True	True	28409298	4	True	True	True	True	False	True
2553	DivL	1	True	True	28409298	2	True	True	True	True	True	False
2554	PleC	1	True	True	28409298	2	True	True	True	True	True	False
2555	Cdc25	3	True	True	18301750	43	True	True	False	True	True	True
2556	Cdc2_Cdc13	3	True	True	18301750	128	True	True	True	True	False	False
2557	Cdc2_Cdc13_A	5	True	True	18301750	32768	True	True	True	True	False	True
2558	PP	1	True	True	18301750	1	True	True	True	True	True	True
2559	Rum1	5	True	True	18301750	1087635520	True	True	False	True	False	True
2560	SK	1	True	True	18301750	1	True	True	True	True	True	True
2561	Slp1	1	True	True	18301750	1	True	True	True	True	True	True
2562	Ste9	5	True	True	18301750	1896878080	True	True	False	True	False	True
2563	Wee1_Mik1	3	True	True	18301750	77	True	True	False	True	True	True
2564	Her6	2	True	True	22595676	8	True	True	True	True	False	False
2565	HuC	2	True	True	22595676	8	True	True	True	True	False	False
2566	N	1	True	True	22595676	1	True	True	True	True	True	True
2567	P	2	True	True	22595676	7	True	True	True	True	False	True
2568	Zic5	2	True	True	22595676	8	True	True	True	True	False	False
2569	miR9	2	True	True	22595676	8	True	True	True	True	False	False
2570	IL8	2	True	True	22962472	7	True	True	True	True	False	True
2571	Erk	1	True	True	22962472	1	True	True	True	True	True	True
2572	p38	4	True	True	22962472	22357	True	True	True	True	False	False
2573	PKC	3	True	True	22962472	16	True	True	True	True	False	False
2574	DAG	1	True	True	22962472	1	True	True	True	True	True	True
2575	Ca	1	True	True	22962472	1	True	True	True	True	True	True
2576	Cdc42_Rac1	3	True	True	22962472	1	True	True	True	True	False	False
2577	Akt	2	True	True	22962472	2	True	True	True	True	False	True
2578	DOCK180	1	True	True	22962472	1	True	True	True	True	True	True
2579	Ras	1	True	True	22962472	1	True	True	True	True	True	True
2580	MMP1_10	1	True	True	22962472	1	True	True	True	True	True	True
2581	Plasmin	2	True	True	22962472	1	True	True	True	True	False	False
2582	Mkk6	1	True	True	22962472	1	True	True	True	True	True	True
2583	MLK3	1	True	True	22962472	1	True	True	True	True	True	True
2584	Elk1	2	True	True	22962472	7	True	True	True	True	False	True
2585	JNK	3	True	True	22962472	87	True	True	True	True	False	False
2586	EGFR	2	True	True	22962472	7	True	True	True	True	False	True
2587	HBEGF	2	True	True	22962472	7	True	True	True	True	False	True
2588	PI3K	3	True	True	22962472	87	True	True	True	True	False	False
2589	Integrins	1	True	True	22962472	1	True	True	True	True	True	True
2590	ECM	1	True	True	22962472	1	True	True	True	True	True	True
2591	uPA	1	True	True	22962472	1	True	True	True	True	True	True
2592	uPAR	1	True	True	22962472	1	True	True	True	True	True	True
2593	PAK1	1	True	True	22962472	1	True	True	True	True	True	True
2594	Mkk3	1	True	True	22962472	1	True	True	True	True	True	True
2595	CDKN2A	2	True	True	22962472	7	True	True	True	True	False	True
2596	ETS	1	True	True	22962472	1	True	True	True	True	True	True
2597	IP3	1	True	True	22962472	1	True	True	True	True	True	True
2598	CCL20	1	True	True	22962472	1	True	True	True	True	True	True
2599	CRKL	1	True	True	22962472	1	True	True	True	True	True	True
2600	Grb2	1	True	True	22962472	1	True	True	True	True	True	True
2601	MET	1	True	True	22962472	1	True	True	True	True	True	True
2602	Mekk7	1	True	True	22962472	1	True	True	True	True	True	True
2603	Mkk4	3	True	True	22962472	127	True	True	True	True	False	True
2604	PAK2	1	True	True	22962472	1	True	True	True	True	True	True
2605	PLC_g	2	True	True	22962472	7	True	True	True	True	False	True
2606	Mekk1	1	True	True	22962472	1	True	True	True	True	True	True
2607	ATF2	2	True	True	22962472	1	True	True	True	True	False	False
2608	STAT3	1	True	True	22962472	1	True	True	True	True	True	True
2609	C3G	1	True	True	22962472	1	True	True	True	True	True	True
2610	Mek	2	True	True	22962472	7	True	True	True	True	False	True
2611	Raf	3	True	True	22962472	1	True	True	True	True	False	False
2612	Fak	3	True	True	22962472	4	True	True	True	True	False	False
2613	Rap1	1	True	True	22962472	1	True	True	True	True	True	True
2614	PAK3	1	True	True	22962472	1	True	True	True	True	True	True
2615	CREB	1	True	True	22962472	1	True	True	True	True	True	True
2616	RSK	1	True	True	22962472	1	True	True	True	True	True	True
2617	Shc	3	True	True	22962472	127	True	True	True	True	False	True
2618	CTGF	2	True	True	22962472	7	True	True	True	True	False	True
2619	cFOS	1	True	True	22962472	1	True	True	True	True	True	True
2620	CellMigration	4	True	True	22962472	1	True	True	True	True	False	False
2621	PTGS2	3	True	True	22962472	31	True	True	True	True	False	False
2622	CDKN1A	1	True	True	22962472	1	True	True	True	True	True	True
2623	cMYC	1	True	True	22962472	1	True	True	True	True	True	True
2624	AP1	2	True	True	22962472	1	True	True	True	True	False	False
2625	cJUN	2	True	True	22962472	1	True	True	True	True	False	False
2626	Mekk4	1	True	True	22962472	1	True	True	True	True	True	True
2627	CDK2	3	True	True	22962472	84	True	True	True	True	False	True
2628	CyclinD	2	True	True	22962472	7	True	True	True	True	False	True
2629	SOS	1	True	True	22962472	1	True	True	True	True	True	True
2630	EGR1	1	True	True	22962472	1	True	True	True	True	True	True
2631	Proliferation	2	True	True	22962472	1	True	True	True	True	False	False
2632	BCL6	2	True	True	26090929	4	True	True	True	True	False	True
2633	FOXP3	3	True	True	26090929	112	True	True	True	True	False	False
2634	GATA3	4	True	True	26090929	19456	True	True	True	True	False	False
2635	RORGT	5	True	True	26090929	8388608	True	True	True	True	False	True
2636	TBET	4	True	True	26090929	2184	True	True	True	True	False	False
2637	TFHe	1	True	True	26090929	1	True	True	True	True	True	True
2638	TH17e	1	True	True	26090929	1	True	True	True	True	True	True
2639	TH1e	1	True	True	26090929	1	True	True	True	True	True	True
2640	TH2e	1	True	True	26090929	1	True	True	True	True	True	True
2641	TREGe	1	True	True	26090929	1	True	True	True	True	True	True
2642	FOXP3	5	True	True	28651594	2184	True	True	True	True	False	False
2643	GATA3	7	True	True	28651594	13292279970847529141534563489244250112	True	True	True	True	False	False
2644	IFNG	8	True	True	28651594	938650983355393824481130449268085972937926545200246266726438205470574592	True	True	True	True	False	False
2645	IFNGe	1	True	True	28651594	1	True	True	True	True	True	True
2646	IL10	8	True	True	28651594	224389577331755731663407403168410700394952641581815628902289291962113589247	True	True	True	True	False	False
2647	IL10e	1	True	True	28651594	1	True	True	True	True	True	True
2648	IL12e	1	True	True	28651594	1	True	True	True	True	True	True
2649	IL21	7	True	True	28651594	86071422161524406629995722985837690880	True	True	True	True	False	False
2650	IL21e	1	True	True	28651594	1	True	True	True	True	True	True
2651	IL27e	1	True	True	28651594	1	True	True	True	True	True	True
2652	IL2e	1	True	True	28651594	1	True	True	True	True	True	True
2653	IL4	7	True	True	28651594	90783502887282949451143263767209443328	True	True	True	True	False	False
2654	IL4e	1	True	True	28651594	1	True	True	True	True	True	True
2655	INSULIN	1	True	True	28651594	1	True	True	True	True	True	True
2656	RORGT	5	True	True	28651594	16384	True	True	True	True	False	False
2657	TBET	7	True	True	28651594	42535295914635665094503687038783496192	True	True	True	True	False	False
2658	TGFB	4	True	True	28651594	12207	True	True	True	True	False	False
2659	TGFBe	1	True	True	28651594	1	True	True	True	True	True	True
2660	ARF	1	True	True	20920363	2	True	True	True	True	True	False
