	nodename	pmid	model	k	BF as int	UF	EF	EUF	ThF	NCF	EThF	ising	bit_based
5224	v_miR_34a	35327612	201	5	1086324736	True	True	True	True	True	True	False	False
5225	v_p21	35327612	201	8	38653902185178306773070327189586409343596474373246874486479086067745740379477	True	True	True	True	True	True	False	False
5226	v_p38MAPK	35327612	201	2	2	True	True	True	True	True	True	False	True
5227	v_p53	35327612	201	4	2303	True	True	True	True	True	True	False	False
5228	v_p53_A	35327612	201	4	34824	True	True	True	True	True	True	False	False
5229	v_p53_INP1	35327612	201	2	7	True	True	True	True	True	True	False	True
5230	v_p53_K	35327612	201	4	224	True	True	True	True	True	True	False	False
5231	v_ATM	35453680	202	4	21589	True	True	True	True	True	True	False	False
5232	v_Apoptosis	35453680	202	1	1	True	True	True	True	True	True	True	True
5233	v_BAX	35453680	202	2	4	True	True	True	True	True	True	False	True
5234	v_BCL2	35453680	202	4	32768	True	True	True	True	True	True	False	False
5235	v_BMI1	35453680	202	3	42	True	True	True	True	True	True	False	False
5236	v_CDK2_CycE	35453680	202	6	32768	True	True	True	True	True	True	False	False
5237	v_CDK46_CycD	35453680	202	5	32768	True	True	True	True	True	True	False	True
5238	v_C_Met	35453680	202	3	32	True	True	True	True	True	True	False	True
5239	v_Caspase3	35453680	202	3	50	True	True	True	True	True	True	False	True
5240	v_Cdc25A	35453680	202	4	32768	True	True	True	True	True	True	False	False
5241	v_E2F1	35453680	202	7	340194403378117545788682280714494742287	True	True	True	True	True	True	False	False
5242	v_HDAC1	35453680	202	4	65516	True	True	True	True	True	True	False	False
5243	v_Mdm2	35453680	202	4	53488	True	True	True	True	True	True	False	False
5244	v_PUMA	35453680	202	1	1	True	True	True	True	True	True	True	True
5245	v_Proliferation	35453680	202	1	1	True	True	True	True	True	True	True	True
5246	v_RB	35453680	202	2	8	True	True	True	True	True	True	False	False
5247	v_Senescence	35453680	202	2	2	True	True	True	True	True	True	False	True
5248	v_Sirt_1	35453680	202	4	36623	True	True	True	True	True	True	False	False
5249	v_Wip1	35453680	202	2	2	True	True	True	True	True	True	False	True
5250	v_YY1	35453680	202	3	14	True	True	True	True	True	True	False	True
5251	v_c_Myc	35453680	202	6	12105862718200785408	True	True	True	True	True	True	False	False
5252	v_lnc_XIST	35453680	202	4	3854	True	True	True	True	True	True	False	False
5253	v_miR_16	35453680	202	5	1073790976	True	True	True	True	True	True	False	False
5254	v_miR_34a	35453680	202	3	42	True	True	True	True	True	True	False	False
5255	v_miR_449a	35453680	202	2	4	True	True	True	True	True	True	False	True
5256	v_p21	35453680	202	7	340282366868119688466162878407092032853	True	True	True	True	True	True	False	False
5257	v_p53	35453680	202	5	2147524608	True	True	True	True	True	True	False	False
5258	v_p53_A	35453680	202	4	35328	True	True	True	True	True	True	False	False
5259	v_p53_INP1	35453680	202	2	7	True	True	True	True	True	True	False	True
5260	v_p53_K	35453680	202	4	168	True	True	True	True	True	True	False	False
5261	v_AKT	35318393	203	4	57183	True	True	True	True	True	True	False	False
5262	v_AMPK	35318393	203	3	76	True	True	True	True	True	True	False	False
5263	v_APOPTOSIS	35318393	203	3	76	True	True	True	True	True	True	False	False
5264	v_ATM	35318393	203	3	84	True	True	True	True	True	True	False	True
5265	v_AUTOPHAGY	35318393	203	1	1	True	True	True	True	True	True	True	True
5266	v_BAX	35318393	203	3	64	True	True	True	True	True	True	False	True
5267	v_BCL2	35318393	203	6	9223372036854775808	True	True	True	True	True	True	False	False
5268	v_BMI1	35318393	203	3	112	True	True	True	True	True	True	False	False
5269	v_Beclin1	35318393	203	3	2	True	True	True	True	True	True	False	False
5270	v_CDK2_CycE	35318393	203	6	1152921504606846976	True	True	True	True	True	True	False	False
5271	v_CDK46_CycD	35318393	203	5	1073741824	True	True	True	True	True	True	False	True
5272	v_Caspase3	35318393	203	3	179	True	True	True	True	True	True	False	False
5273	v_Cdc25A	35318393	203	4	32768	True	True	True	True	True	True	False	False
5274	v_DDR_Activation	35318393	203	5	16711934	True	True	True	True	True	True	False	False
5275	v_DRAM1	35318393	203	1	1	True	True	True	True	True	True	True	True
5276	v_E2F1	35318393	203	7	276229215500526517399680563678828007375	True	True	True	True	True	True	False	False
5277	v_HIV1_Nef	35318393	203	3	128	True	True	True	True	True	True	False	False
5278	v_HVPE6	35318393	203	1	2	True	True	True	True	True	True	True	False
5279	v_MAPK	35318393	203	3	76	True	True	True	True	True	True	False	False
5280	v_Mdm2	35318393	203	4	196	True	True	True	True	True	True	False	False
5281	v_Myc	35318393	203	6	3026418949592973312	True	True	True	True	True	True	False	False
5282	v_PACS1	35318393	203	4	128	True	True	True	True	True	True	False	True
5283	v_PROLIFERATION	35318393	203	1	1	True	True	True	True	True	True	True	True
5284	v_PTEN	35318393	203	2	2	True	True	True	True	True	True	False	True
5285	v_PUMA	35318393	203	1	1	True	True	True	True	True	True	True	True
5286	v_RB	35318393	203	3	234	True	True	True	True	True	True	False	False
5287	v_SENESCENCE	35318393	203	2	7	True	True	True	True	True	True	False	True
5288	v_Sirt1	35318393	203	3	64	True	True	True	True	True	True	False	True
5289	v_ULK1	35318393	203	5	143165576	True	True	True	True	True	True	False	False
5290	v_Wip1	35318393	203	2	4	True	True	True	True	True	True	False	True
5291	v_mTORC1	35318393	203	6	281470681808894	True	True	True	True	True	True	False	False
5292	v_mTORC2	35318393	203	8	115792089237316195420432529920504392252649896971902546778230645498831725199359	True	True	True	False	False	False	False	False
5293	v_miR16	35318393	203	2	1	True	True	True	True	True	True	False	False
5294	v_miR34a	35318393	203	2	1	True	True	True	True	True	True	False	False
5295	v_miR449a	35318393	203	3	21	True	True	True	True	True	True	False	False
5296	v_p21	35318393	203	5	2164195583	True	True	True	True	True	True	False	False
5297	v_p53INP1	35318393	203	2	7	True	True	True	True	True	True	False	True
5298	v_p53_A	35318393	203	9	10726246341456678839406426213459399118180481216824812575847236027161384790014518125314089912698467850310608703689130805559694767456800510003563085319634944	True	True	True	True	True	True	False	False
5299	v_p53_K	35318393	203	6	3758096384	True	True	True	True	True	True	False	False
5300	v_ABCA7	33436582	204	1	1	True	True	True	True	True	True	True	True
5301	v_AKT	33436582	204	5	200	True	True	True	True	True	True	False	False
5302	v_APP	33436582	204	8	23158417847463239084714197001737581570653996933128112807891516801578330895154	True	True	True	True	True	True	False	False
5303	v_ATM	33436582	204	1	1	True	True	True	True	True	True	True	True
5304	v_Ab	33436582	204	6	8323072	True	True	True	True	True	True	False	False
5305	v_Apoer2	33436582	204	2	4	True	True	True	True	True	True	False	True
5306	v_Apoptosis	33436582	204	1	1	True	True	True	True	True	True	True	True
5307	v_Autophagy	33436582	204	7	84	True	True	True	True	True	True	False	False
5308	v_BACE1	33436582	204	3	76	True	True	True	True	True	True	False	False
5309	v_BAD	33436582	204	2	2	True	True	True	True	True	True	False	True
5310	v_BAX	33436582	204	5	1048576	True	True	True	True	True	True	False	False
5311	v_BDNF	33436582	204	3	21	True	True	True	True	True	True	False	False
5312	v_Bcl2	33436582	204	4	65024	True	True	True	True	True	True	False	False
5313	v_Bim	33436582	204	2	7	True	True	True	True	True	True	False	True
5314	v_CASP2	33436582	204	1	1	True	True	True	True	True	True	True	True
5315	v_CASP3	33436582	204	2	1	True	True	True	True	True	True	False	False
5316	v_CIP2A	33436582	204	1	1	True	True	True	True	True	True	True	True
5317	v_CLU	33436582	204	2	7	True	True	True	True	True	True	False	True
5318	v_CREB	33436582	204	4	64251	True	True	True	True	True	True	False	False
5319	v_CYP46A1	33436582	204	2	4	True	True	True	True	True	True	False	True
5320	v_Ca_ion	33436582	204	1	1	True	True	True	True	True	True	True	True
5321	v_Cdk5	33436582	204	2	7	True	True	True	True	True	True	False	True
5322	v_Cholesterol	33436582	204	5	4294963444	True	True	True	True	True	True	False	False
5323	v_Cofilin	33436582	204	2	2	True	True	True	True	True	True	False	True
5324	v_DLK	33436582	204	1	1	True	True	True	True	True	True	True	True
5325	v_Dab1	33436582	204	2	2	True	True	True	True	True	True	False	True
5326	v_Dkk1	33436582	204	3	19	True	True	True	True	True	True	False	False
5327	v_EGR1	33436582	204	1	1	True	True	True	True	True	True	True	True
5328	v_ERK	33436582	204	5	263130252	True	True	True	False	False	False	False	False
5329	v_FOXO	33436582	204	2	4	True	True	True	True	True	True	False	True
5330	v_Fyn	33436582	204	4	7936	True	True	True	True	True	True	False	False
5331	v_GSK3beta	33436582	204	4	10752	True	True	True	True	True	True	False	False
5332	v_HMGCR	33436582	204	2	7	True	True	True	True	True	True	False	True
5333	v_JNK	33436582	204	2	7	True	True	True	True	True	True	False	True
5334	v_Jacob	33436582	204	3	55	True	True	True	True	True	True	False	False
5335	v_LAMP2	33436582	204	2	7	True	True	True	True	True	True	False	True
5336	v_LC3	33436582	204	3	223	True	True	True	True	True	True	False	False
5337	v_LIMK1	33436582	204	2	4	True	True	True	True	True	True	False	True
5338	v_LPL	33436582	204	2	4	True	True	True	True	True	True	False	True
5339	v_LRP6	33436582	204	2	14	True	True	True	True	True	True	False	False
5340	v_MAPT	33436582	204	2	4	True	True	True	True	True	True	False	True
5341	v_MDM2	33436582	204	4	234	True	True	True	True	True	True	False	False
5342	v_MKK7	33436582	204	2	7	True	True	True	True	True	True	False	True
5343	v_PGC1a	33436582	204	3	19	True	True	True	True	True	True	False	False
5344	v_PI3K	33436582	204	3	127	True	True	True	True	True	True	False	True
5345	v_PICALM	33436582	204	2	8	True	True	True	True	True	True	False	False
5346	v_PIP2	33436582	204	1	2	True	True	True	True	True	True	True	False
5347	v_PP2A	33436582	204	4	51200	True	True	True	True	True	True	False	False
5348	v_PP2B	33436582	204	2	7	True	True	True	True	True	True	False	True
5349	v_PTEN	33436582	204	1	1	True	True	True	True	True	True	True	True
5350	v_PUMA	33436582	204	3	112	True	True	True	True	True	True	False	False
5351	v_ROCK	33436582	204	2	11	True	True	True	True	True	True	False	False
5352	v_ROS	33436582	204	3	112	True	True	True	True	True	True	False	False
5353	v_Reelin	33436582	204	1	2	True	True	True	True	True	True	True	False
5354	v_RhoA	33436582	204	2	7	True	True	True	True	True	True	False	True
5355	v_SIRT1	33436582	204	2	14	True	True	True	True	True	True	False	False
5356	v_SORL1	33436582	204	2	13	True	True	True	True	True	True	False	False
5357	v_SREBP2	33436582	204	4	65519	True	True	True	True	True	True	False	False
5358	v_STAT3	33436582	204	1	1	True	True	True	True	True	True	True	True
5359	v_STEP	33436582	204	3	14	True	True	True	True	True	True	False	True
5360	v_Sortilin	33436582	204	1	1	True	True	True	True	True	True	True	True
5361	v_TFEB	33436582	204	3	14	True	True	True	True	True	True	False	True
5362	v_ULK1	33436582	204	1	2	True	True	True	True	True	True	True	False
5363	v_Vangl2	33436582	204	1	1	True	True	True	True	True	True	True	True
5364	v_a_secretase	33436582	204	4	3822	True	True	True	False	False	False	False	False
5365	v_beclin1	33436582	204	4	3822	True	True	True	False	False	False	False	False
5366	v_e_NMDAR	33436582	204	3	31	True	True	True	True	True	True	False	False
5367	v_mGluR	33436582	204	1	1	True	True	True	True	True	True	True	True
5368	v_mTOR	33436582	204	4	10922	True	True	True	True	True	True	False	False
5369	v_p38	33436582	204	1	2	True	True	True	True	True	True	True	False
5370	v_p53	33436582	204	3	112	True	True	True	True	True	True	False	False
5371	v_p62	33436582	204	3	223	True	True	True	True	True	True	False	False
5372	v_pTau	33436582	204	6	139637976727552	True	True	True	True	True	True	False	False
5373	v_s_NMDAR	33436582	204	4	28672	True	True	True	True	True	True	False	False
5374	v_synapse_loss	33436582	204	4	16576	True	True	True	True	True	True	False	False
5375	v_synj1	33436582	204	3	59	True	True	True	True	True	True	False	True
5376	v_akt1	28775339	205	1	1	True	True	True	True	True	True	True	True
5377	v_axin2	28775339	205	4	32767	True	True	True	True	True	True	False	True
5378	v_bcl2	28775339	205	3	247	True	True	True	True	True	True	False	False
5379	v_cdh1	28775339	205	6	18446744073591124208	True	True	True	True	True	True	False	False
5380	v_cdkn2a	28775339	205	6	18446743936270598143	True	True	True	True	True	True	False	False
5381	v_chuk	28775339	205	1	2	True	True	True	True	True	True	True	False
5382	v_ctnnb1	28775339	205	1	2	True	True	True	True	True	True	True	False
5383	v_e2f2	28775339	205	1	1	True	True	True	True	True	True	True	True
5384	v_e2f3	28775339	205	2	14	True	True	True	True	True	True	False	False
5385	v_egfr	28775339	205	1	1	True	True	True	True	True	True	True	True
5386	v_emt	28775339	205	5	2004877311	True	True	True	True	True	True	False	False
5387	v_fgfr1	28775339	205	1	1	True	True	True	True	True	True	True	True
5388	v_foxa1	28775339	205	1	2	True	True	True	True	True	True	True	False
5389	v_foxo3	28775339	205	2	11	True	True	True	True	True	True	False	False
5390	v_kiaa1524	28775339	205	1	1	True	True	True	True	True	True	True	True
5391	v_lef1	28775339	205	1	1	True	True	True	True	True	True	True	True
5392	v_mdm2	28775339	205	4	65023	True	True	True	True	True	True	False	False
5393	v_mir_200b_3p	28775339	205	2	7	True	True	True	True	True	True	False	True
5394	v_mir_205_5p	28775339	205	1	1	True	True	True	True	True	True	True	True
5395	v_mir_25_3p	28775339	205	1	1	True	True	True	True	True	True	True	True
5396	v_myc	28775339	205	6	18446744072635809791	True	True	True	True	True	True	False	False
5397	v_nfkb1	28775339	205	3	127	True	True	True	True	True	True	False	True
5398	v_nfkbia	28775339	205	1	1	True	True	True	True	True	True	True	True
5399	v_ppp2r1a	28775339	205	1	1	True	True	True	True	True	True	True	True
5400	v_ppp2r1b	28775339	205	2	11	True	True	True	True	True	True	False	False
5401	v_ppp2r2c	28775339	205	1	1	True	True	True	True	True	True	True	True
5402	v_rara	28775339	205	1	2	True	True	True	True	True	True	True	False
5403	v_rb1	28775339	205	1	1	True	True	True	True	True	True	True	True
5404	v_sfn	28775339	205	1	1	True	True	True	True	True	True	True	True
5405	v_sirt1	28775339	205	1	1	True	True	True	True	True	True	True	True
5406	v_smad2	28775339	205	1	1	True	True	True	True	True	True	True	True
5407	v_smad3	28775339	205	1	1	True	True	True	True	True	True	True	True
5408	v_smad4	28775339	205	1	1	True	True	True	True	True	True	True	True
5409	v_snai1	28775339	205	4	32767	True	True	True	True	True	True	False	True
5410	v_snai2	28775339	205	4	65503	True	True	True	True	True	True	False	False
5411	v_sp1	28775339	205	3	127	True	True	True	True	True	True	False	True
5412	v_src	28775339	205	2	7	True	True	True	True	True	True	False	True
5413	v_tp53	28775339	205	9	13407807929942597099574024998205846127479365820592393377723561443721764030073546976801874298166903427594250886882367997206357193615052245970262453869608959	True	True	True	True	True	True	False	False
5414	v_twist1	28775339	205	2	7	True	True	True	True	True	True	False	True
5415	v_zeb1	28775339	205	5	4026531839	True	True	True	True	True	True	False	False
5416	v_akt1	28775339	206	1	1	True	True	True	True	True	True	True	True
5417	v_axin2	28775339	206	5	2147483647	True	True	True	True	True	True	False	True
5418	v_bcl2	28775339	206	1	1	True	True	True	True	True	True	True	True
5419	v_birc2	28775339	206	1	1	True	True	True	True	True	True	True	True
5420	v_birc3	28775339	206	1	2	True	True	True	True	True	True	True	False
5421	v_cdh1	28775339	206	6	18446744073709551614	True	True	True	True	True	True	False	False
5422	v_cdkn2a	28775339	206	6	18446744073709518847	True	True	True	True	True	True	False	False
5423	v_ctnnb1	28775339	206	3	239	True	True	True	True	True	True	False	False
5424	v_e2f2	28775339	206	1	1	True	True	True	True	True	True	True	True
5425	v_e2f3	28775339	206	1	2	True	True	True	True	True	True	True	False
5426	v_egfr	28775339	206	1	1	True	True	True	True	True	True	True	True
5427	v_emt	28775339	206	5	4279238431	True	True	True	True	True	True	False	False
5428	v_flt4	28775339	206	1	1	True	True	True	True	True	True	True	True
5429	v_fn1	28775339	206	3	127	True	True	True	True	True	True	False	True
5430	v_foxa1	28775339	206	1	2	True	True	True	True	True	True	True	False
5431	v_foxo3	28775339	206	1	1	True	True	True	True	True	True	True	True
5432	v_gsk3b	28775339	206	3	253	True	True	True	True	True	True	False	False
5433	v_kpna2	28775339	206	1	1	True	True	True	True	True	True	True	True
5434	v_lef1	28775339	206	1	2	True	True	True	True	True	True	True	False
5435	v_mdm2	28775339	206	4	65471	True	True	True	True	True	True	False	False
5436	v_mir_17_5p	28775339	206	1	1	True	True	True	True	True	True	True	True
5437	v_mir_205_5p	28775339	206	1	1	True	True	True	True	True	True	True	True
5438	v_mir_25_3p	28775339	206	1	1	True	True	True	True	True	True	True	True
5439	v_myc	28775339	206	5	3221225471	True	True	True	True	True	True	False	False
5440	v_ncoa3	28775339	206	2	11	True	True	True	True	True	True	False	False
5441	v_rara	28775339	206	1	2	True	True	True	True	True	True	True	False
5442	v_rb1	28775339	206	1	1	True	True	True	True	True	True	True	True
5443	v_sirt1	28775339	206	1	1	True	True	True	True	True	True	True	True
5444	v_snai1	28775339	206	3	247	True	True	True	True	True	True	False	False
5445	v_snai2	28775339	206	4	65527	True	True	True	True	True	True	False	False
5446	v_sp1	28775339	206	1	1	True	True	True	True	True	True	True	True
5447	v_src	28775339	206	1	1	True	True	True	True	True	True	True	True
5448	v_tp53	28775339	206	9	13407807929942597099574024998205846127479365820592393377723561443721764030073546976801874298166903427690031858186486050853753724355621541417758461918183423	True	True	True	True	True	True	False	False
5449	v_traf1	28775339	206	2	13	True	True	True	True	True	True	False	False
5450	v_twist1	28775339	206	1	1	True	True	True	True	True	True	True	True
5451	v_A2M	34746770	207	1	1	True	True	True	True	True	True	True	True
5452	v_ACTB	34746770	207	3	42	True	True	True	True	True	True	False	False
5453	v_AKT2	34746770	207	6	5533798042131496960	True	True	True	True	True	True	False	False
5454	v_ARAF	34746770	207	1	1	True	True	True	True	True	True	True	True
5455	v_ARNT	34746770	207	4	32512	True	True	True	True	True	True	False	False
5456	v_ATF2	34746770	207	2	7	True	True	True	True	True	True	False	True
5457	v_BAX	34746770	207	1	2	True	True	True	True	True	True	True	False
5458	v_BTG3	34746770	207	1	1	True	True	True	True	True	True	True	True
