network_number	fro	to	sign
7055	10	15	a
7055	12	13	i
7055	6	11	a
7055	14	3	a
7055	7	12	a
7055	10	2	a
7055	2	6	a
7055	11	8	a
7055	3	11	a
7055	8	9	a
7055	16	15	a
7055	1	12	a
7055	9	8	a
7055	6	5	a
7055	15	14	i
7055	9	10	a
7056	9	7	i
7056	16	2	a
7056	14	12	a
7056	4	4	i
7056	6	10	i
7056	11	15	i
7056	8	1	a
7056	5	10	i
7056	1	9	i
7056	3	13	i
7056	14	11	a
7056	10	8	a
7056	15	9	a
7056	13	16	i
7056	10	3	a
7056	12	13	a
7056	5	5	a
7056	2	5	a
7056	13	7	i
7056	16	3	a
7056	3	1	a
7056	11	8	a
7056	7	11	a
7056	7	14	a
7056	9	4	a
7056	6	16	i
7056	8	2	a
7056	15	14	a
7056	4	6	a
7056	2	6	a
7056	1	12	a
7056	12	15	a
7057	14	10	a
7057	13	13	a
7057	12	5	a
7057	9	3	i
7057	4	12	a
7057	5	8	a
7057	6	1	i
7057	12	7	a
7057	15	5	a
7057	11	16	a
7057	3	6	a
7057	7	4	a
7057	8	3	a
7057	10	12	a
7057	4	11	a
7057	11	4	i
7057	9	15	a
7057	6	14	a
7057	13	6	i
7057	1	11	a
7057	2	8	a
7057	8	1	i
7057	15	9	a
7057	2	9	i
7057	1	2	a
7057	7	16	i
7057	14	7	a
7057	3	13	a
7057	5	14	a
7057	10	10	a
7057	16	2	a
7057	16	15	a
7058	16	11	a
7058	10	1	a
7058	4	10	a
7058	13	14	i
7058	12	15	i
7058	7	2	a
7058	4	13	a
7058	6	9	a
7058	3	12	i
7058	5	6	a
7058	8	11	a
7058	14	3	i
7058	2	5	i
7058	3	2	a
7058	15	5	i
7058	6	14	a
7058	8	12	i
7058	1	8	a
7058	2	4	i
7058	13	7	a
7058	5	7	a
7058	10	8	a
7058	9	15	i
7058	12	10	a
7058	14	13	a
7058	7	6	a
7058	16	16	a
7058	11	16	i
7058	11	9	i
7058	1	1	a
7058	9	4	a
7058	15	3	i
7059	4	2	a
7059	13	14	i
7059	15	6	i
7059	3	15	i
7059	1	8	i
7059	8	12	i
7059	2	10	i
7059	16	10	i
7059	5	9	i
7059	11	11	a
7059	15	11	i
7059	9	3	a
7059	10	5	a
7059	1	16	a
7059	12	5	a
7059	3	8	a
7059	11	9	i
7059	16	4	a
7059	7	6	a
7059	8	16	i
7059	7	7	i
7059	10	12	i
7059	2	4	a
7059	9	14	i
7059	5	3	i
7059	12	13	i
7059	4	13	i
7059	13	1	a
7059	6	15	i
7059	14	2	a
7059	14	1	i
7059	6	7	i
7060	7	16	i
7060	3	4	a
7060	2	14	a
7060	10	12	i
7060	16	8	a
7060	15	14	a
7060	2	6	i
7060	6	4	a
7060	1	6	i
7060	6	5	i
7060	4	16	a
7060	10	11	i
7060	9	2	a
7060	11	5	i
7060	8	1	i
7060	13	13	i
7060	3	9	i
7060	4	15	i
7060	14	3	a
7060	13	1	a
7060	12	15	i
7060	5	7	a
7060	7	9	a
7060	14	10	i
7060	12	11	a
7060	9	7	i
7060	11	12	a
7060	1	8	i
7060	16	3	i
7060	5	13	i
7060	15	2	a
7060	8	10	i
7061	5	15	a
7061	13	7	i
7061	6	10	a
7061	1	6	a
7061	2	3	i
7061	11	13	a
7061	13	9	a
7061	9	3	i
7061	8	14	a
7061	2	12	i
7061	11	6	a
7061	5	13	a
7061	14	11	a
7061	7	16	a
7061	10	14	a
7061	4	1	i
7061	8	10	i
7061	16	8	a
7061	16	5	i
7061	3	16	a
7061	4	4	a
7061	6	15	a
7061	7	4	a
7061	12	1	a
7061	15	11	a
7061	9	5	i
7061	14	7	a
7061	3	2	a
7061	12	8	i
7061	15	2	a
7061	10	9	a
7061	1	12	i
7062	1	14	a
7062	9	4	a
7062	12	16	a
7062	13	1	a
7062	2	5	a
7062	6	9	i
7062	7	13	a
7062	5	7	a
7062	2	14	a
7062	11	3	a
7062	4	12	a
7062	9	5	a
7062	8	8	i
7062	15	13	a
7062	10	3	i
7062	4	11	a
7062	15	10	a
7062	16	10	a
7062	10	8	i
7062	3	2	a
7062	14	9	a
7062	14	4	a
7062	13	15	a
7062	6	7	a
7062	5	12	a
7062	7	16	a
7062	8	15	a
7062	16	6	i
7062	12	11	a
7062	11	1	a
7062	1	2	a
7062	3	6	a
7063	16	2	i
7063	11	1	i
7063	9	10	i
7063	5	15	a
7063	3	1	i
7063	4	14	i
7063	9	13	i
7063	3	10	i
7063	7	5	i
7063	12	15	a
7063	10	13	i
7063	4	9	i
7063	11	11	i
7063	2	4	i
7063	15	4	i
7063	14	5	a
7063	14	3	i
7063	5	6	a
7063	12	8	i
7063	13	11	i
7063	2	7	i
7063	8	16	i
7063	10	3	i
7063	6	14	a
7063	1	12	a
7063	13	6	a
7063	1	9	i
7063	6	8	a
7063	15	16	a
7063	8	12	i
7063	7	2	a
7063	16	7	i
7064	14	7	i
7064	15	14	a
7064	1	13	a
7064	9	1	a
7064	9	2	a
7064	5	8	a
7064	16	14	i
7064	5	11	a
7064	2	12	a
7064	2	4	a
7064	3	5	a
7064	15	2	a
7064	11	11	a
7064	10	13	a
7064	3	15	a
7064	11	3	i
7064	4	1	a
7064	4	16	a
7064	13	9	a
7064	6	3	a
7064	12	6	a
7064	1	8	i
7064	8	9	i
7064	7	10	a
7064	13	5	a
7064	8	12	i
7064	14	4	i
7064	7	15	i
7064	6	6	a
7064	10	16	a
7064	12	10	a
7064	16	7	a
7065	8	5	i
7065	11	13	i
7065	15	7	i
7065	14	13	i
7065	5	9	i
7065	13	8	i
7065	2	6	i
7065	11	14	i
7065	4	3	i
7065	12	4	i
7065	3	14	i
7065	1	10	i
7065	9	3	i
7065	6	5	i
7065	4	16	i
7065	16	1	i
7065	14	8	i
7065	15	11	i
7065	5	12	i
7065	7	12	i
7065	9	10	i
7065	7	15	i
7065	16	6	i
7065	3	11	i
7065	13	7	i
7065	2	4	i
7065	10	9	i
7065	10	15	i
7065	1	16	i
7065	8	2	i
7065	6	2	i
7065	12	1	i
7066	1	10	i
7066	4	11	i
7066	9	1	i
7066	8	16	i
7066	9	7	i
7066	14	7	i
7066	4	1	i
7066	1	2	i
7066	5	9	i
7066	10	6	i
7066	2	2	i
7066	6	15	i
7066	11	14	i
7066	15	15	i
7066	13	3	i
7066	5	16	i
7066	8	8	i
7066	7	11	a
7066	6	3	i
7066	3	4	i
7066	16	14	i
7066	10	8	i
7066	7	12	a
7066	12	13	i
7066	16	5	i
7066	2	5	i
7066	12	10	i
7066	15	4	i
7066	13	12	i
7066	14	6	i
7066	3	9	i
7066	11	13	i
7067	3	10	a
7067	4	9	i
7067	16	14	a
7067	5	8	a
7067	12	1	i
7067	8	3	i
7067	14	6	a
7067	7	10	i
7067	1	16	i
7067	4	12	i
7067	10	8	a
7067	11	3	a
7067	15	5	i
7067	2	16	a
7067	2	11	a
7067	6	13	i
7067	16	2	i
7067	15	7	a
7067	6	14	a
7067	7	4	i
7067	13	13	i
7067	9	15	a
7067	14	7	a
7067	3	11	a
7067	5	2	a
7067	11	4	a
7067	9	12	a
7067	13	6	i
7067	12	15	a
7067	1	5	a
7067	10	1	i
7067	8	9	a
7068	4	16	a
7068	13	16	a
7068	14	10	a
7068	1	11	i
7068	11	4	a
7068	5	6	i
7068	11	3	i
7068	9	2	a
7068	14	3	a
7068	16	11	a
7068	15	10	i
7068	10	2	a
7068	7	15	a
7068	3	9	a
7068	1	14	a
7068	9	14	a
7068	2	13	a
7068	12	4	a
7068	10	7	a
7068	2	5	a
7068	4	1	a
7068	13	8	a
7068	8	6	a
7068	15	5	a
7068	3	12	a
7068	16	7	a
7068	12	13	a
7068	5	12	a
7068	7	9	a
7068	8	1	a
7068	6	15	a
7068	6	8	a
7069	6	13	i
7069	8	4	i
7069	15	13	i
7069	5	3	i
7069	12	15	i
7069	3	1	i
7069	9	12	i
7069	4	10	i
7069	16	9	i
7069	16	4	a
7069	7	14	a
7069	13	10	i
7069	10	1	a
7069	4	14	a
7069	5	16	i
7069	7	8	i
7069	6	9	a
7069	11	3	a
7069	1	7	a
7069	10	11	i
7069	15	5	a
7069	8	11	a
7069	1	12	i
7069	2	15	i
7069	2	2	i
7069	13	8	i
7069	14	5	a
7069	12	16	i
7069	11	6	i
7069	9	2	i
7069	3	7	a
7069	14	6	i
7070	3	7	a
7070	13	1	i
7070	4	13	i
7070	1	4	a
7070	5	5	i
7070	16	9	a
7070	2	9	i
7070	8	2	i
7070	8	13	a
7070	7	4	a
7070	13	11	a
7070	6	15	a
7070	9	6	a
7070	10	15	a
7070	9	14	i
7070	14	1	i
7070	10	5	a
7070	14	8	a
7070	7	11	i
7070	12	10	a
7070	12	16	a
7070	5	12	i
7070	15	3	a
7070	3	2	a
7070	1	7	a
7070	4	16	a
7070	11	3	a
7070	11	12	i
7070	16	8	i
7070	6	10	a
7070	15	6	a
7070	2	14	i
7071	13	7	i
7071	2	3	i
7071	4	3	a
7071	9	16	a
7071	6	9	a
7071	15	5	a
7071	15	10	a
7071	10	5	a
7071	8	6	a
7071	12	4	i
7071	8	8	a
7071	6	14	a
7071	16	8	a
7071	10	16	a
7071	1	7	a
7071	11	13	a
7071	5	10	a
7071	13	14	a
7071	1	15	a
7071	12	9	a
7071	7	4	a
7071	7	15	a
7071	16	13	a
7071	11	12	a
7071	3	11	a
7071	3	1	a
7071	14	6	a
7071	4	1	a
7071	14	2	a
7071	5	12	a
7071	9	11	a
7071	2	2	a
7072	14	1	i
7072	9	16	a
7072	7	10	a
7072	15	16	i
7072	8	2	a
7072	5	7	a
7072	11	5	i
7072	7	8	i
7072	4	5	i
7072	9	9	a
7072	12	6	i
7072	1	12	i
7072	14	14	a
7072	6	15	i
7072	2	11	a
7072	10	3	i
7072	6	9	a
7072	10	6	a
7072	15	1	a
7072	8	3	i
7072	3	7	i
7072	13	13	a
7072	16	10	a
7072	2	12	a
7072	4	13	a
7072	1	4	a
7072	11	4	i
7072	5	2	i
7072	12	8	i
7072	16	14	i
7072	3	15	a
7072	13	11	a
7073	14	11	i
7073	13	15	i
7073	15	11	i
7073	1	14	i
7073	16	10	i
7073	16	13	i
7073	7	3	i
7073	4	1	i
7073	3	8	i
7073	6	2	i
7073	10	8	i
7073	1	6	a
7073	4	16	i
7073	13	10	i
7073	7	1	i
7073	5	13	i
7073	2	4	a
7073	9	7	i
7073	6	9	i
7073	15	9	i
7073	14	12	i
7073	2	15	i
7073	12	6	i
7073	5	16	i
7073	11	7	i
7073	8	14	i
7073	3	12	i
7073	10	4	i
7073	11	5	i
7073	9	2	i
7073	12	5	i
7073	8	3	i
7074	5	6	a
7074	2	2	a
7074	9	2	i
7074	12	5	a
7074	10	15	i
7074	13	10	a
7074	4	7	a
7074	7	14	i
7074	1	9	i
7074	8	15	i
7074	11	5	i
7074	16	4	i
7074	7	3	a
7074	4	16	a
7074	3	13	a
7074	3	16	i
7074	15	13	i
7074	6	1	i
7074	15	1	i
7074	13	12	a
7074	9	8	i
7074	6	8	i
7074	5	14	a
7074	14	3	a
7074	12	6	i
7074	2	12	a
7074	10	9	a
7074	16	7	a
7074	11	4	i
7074	8	11	i
7074	14	10	i
7074	1	11	a
7075	2	12	a
7075	5	8	a
7075	14	10	a
7075	9	11	a
7075	3	4	a
7075	15	12	a
7075	4	2	a
7075	3	13	a
7075	6	2	a
7075	1	16	i
7075	13	9	a
7075	5	14	a
7075	12	11	a
7075	13	3	i
7075	6	10	i
7075	16	6	a
7075	4	4	a
7075	7	1	a
7075	16	15	a
7075	9	15	a
7075	11	3	a
7075	10	6	i
7075	11	5	a
7075	14	8	i
7075	12	1	i
7075	8	7	i
7075	8	16	a
7075	15	14	a
7075	7	9	a
7075	2	5	a
7075	10	7	a
7075	1	13	a
7076	7	2	i
7076	1	1	i
7076	2	5	a
7076	16	15	i
7076	5	8	a
7076	5	7	i
7076	15	16	i
7076	16	9	a
7076	6	11	a
7076	11	2	i
7076	7	6	i
7076	13	7	i
7076	14	8	i
7076	12	3	i
7076	3	5	i
7076	10	4	a
7076	12	14	a
7076	13	10	i
7076	15	12	i
7076	6	16	a
7076	11	6	a
7076	4	12	i
7076	2	15	i
7076	14	13	a
7076	8	3	a
7076	3	4	a
7076	1	14	i
7076	4	9	i
7076	9	11	a
7076	9	1	i
7076	8	10	i
7076	10	13	i
7077	8	7	a
7077	2	14	i
7077	14	15	i
7077	4	10	i
7077	8	16	i
7077	11	7	a
7077	14	13	a
7077	7	13	i
7077	1	6	i
7077	3	6	a
7077	12	11	i
7077	1	10	i
7077	2	9	a
7077	16	3	i
7077	10	8	i
7077	13	8	i
7077	15	11	i
7077	12	2	i
7077	4	9	i
7077	10	1	a
7077	15	2	i
7077	6	4	a
7077	16	12	i
7077	7	12	i
7077	13	5	i
7077	5	15	i
7077	9	5	i
7077	9	16	a
7077	6	14	i
7077	3	1	i
7077	5	3	a
7077	11	4	a
7078	14	3	i
7078	5	10	a
7078	12	10	i
7078	6	13	a
7078	1	5	i
7078	4	1	a
7078	3	4	i
7078	2	12	a
7078	10	13	i
7078	16	7	i
7078	9	11	a
7078	14	11	i
7078	15	15	a
7078	13	9	a
7078	2	2	i
7078	8	5	a
7078	13	12	i
7078	3	3	i
7078	7	7	i
7078	15	9	a
7078	12	6	i
7078	9	14	i
7078	8	14	a
7078	16	6	a
7078	1	4	a
7078	4	8	i
7078	11	15	i
7078	10	1	i
7078	6	16	a
7078	11	8	i
7078	5	2	a
7078	7	16	i
7079	14	8	i
7079	5	10	i
7079	7	5	i
7079	13	11	i
7079	9	2	i
7079	1	3	i
7079	5	16	i
7079	6	6	i
7079	8	14	i
7079	13	13	i
7079	4	5	i
7079	11	12	i
7079	12	2	i
7079	8	11	i
7079	2	1	i
7079	4	4	i
7079	15	10	i
7079	3	4	a
7079	16	1	i
7079	15	9	i
7079	1	8	i
7079	3	7	i
7079	14	9	i
7079	11	15	i
7079	9	3	i
7079	16	7	i
7079	2	13	i
7079	7	14	i
7079	10	12	a
7079	10	16	i
7079	12	6	i
7079	6	15	i
7080	14	3	i
7080	10	6	a
7080	2	15	i
7080	7	2	a
7080	9	1	a
7080	12	12	a
7080	10	3	a
7080	8	7	a
7080	6	8	a
7080	11	4	a
7080	14	4	i
7080	7	13	i
7080	13	16	a
7080	15	15	i
7080	16	16	i
7080	11	5	i
7080	8	6	a
7080	13	12	i
7080	6	10	a
7080	12	14	a
7080	4	8	a
7080	16	13	a
7080	1	14	i
7080	1	7	a
7080	3	10	a
7080	4	11	a
7080	9	9	a
7080	5	11	i
7080	5	9	a
7080	3	1	i
7080	2	5	a
7080	15	2	i
7081	1	4	i
7081	15	2	i
7081	14	12	i
7081	8	4	i
7081	1	12	i
7081	7	2	i
7081	13	9	i
7081	4	9	i
7081	10	15	i
7081	12	11	i
7081	3	16	i
7081	16	3	a
7081	11	10	i
7081	12	8	a
7081	3	7	i
7081	7	11	i
7081	13	13	i
7081	11	5	i
7081	9	1	i
7081	8	8	a
7081	4	14	i
7081	6	1	i
7081	14	5	i
7081	6	3	i
7081	10	13	i
7081	16	14	i
7081	15	16	i
7081	2	6	i
7081	2	7	i
7081	9	10	i
7081	5	6	i
7081	5	15	i
7082	5	2	i
7082	8	3	i
7082	12	14	i
7082	1	10	i
7082	14	6	i
7082	3	6	i
7082	16	5	i
7082	3	7	i
7082	16	1	i
7082	1	11	i
7082	11	2	i
7082	7	4	i
7082	5	4	i
7082	12	11	i
7082	13	12	i
7082	15	13	i
7082	15	16	i
7082	6	8	i
7082	11	7	i
7082	10	13	i
7082	9	10	a
7082	6	14	i
7082	13	15	i
7082	7	5	i
7082	10	9	i
7082	2	16	i
7082	4	15	i
7082	8	1	i
7082	4	9	i
7082	9	3	i
7082	2	12	a
7082	14	8	i
7083	7	2	a
7083	8	6	i
7083	9	14	a
7083	1	3	i
7083	12	15	a
7083	14	4	i
7083	2	8	i
7083	5	16	i
7083	4	5	a
7083	4	1	i
7083	3	12	i
7083	3	5	i
7083	12	16	i
7083	1	6	i
7083	13	7	i
7083	16	1	i
7083	2	12	i
7083	7	3	i
7083	15	8	i
7083	6	11	i
7083	10	7	i
7083	14	9	a
7083	10	14	i
7083	15	10	a
7083	6	10	a
7083	11	13	i
7083	5	4	i
7083	16	13	a
7083	9	11	i
7083	11	15	a
7083	13	2	i
7083	8	9	i
7084	6	7	a
7084	16	12	a
7084	8	6	a
7084	15	3	i
7084	9	3	a
7084	11	7	a
7084	1	8	a
7084	7	16	i
7084	3	8	a
7084	7	1	a
7084	16	15	i
7084	9	9	a
7084	14	6	a
7084	12	11	a
7084	14	14	i
7084	6	2	i
7084	2	13	i
7084	13	12	a
7084	4	10	a
7084	2	10	a
7084	13	4	i
7084	5	1	a
7084	12	14	a
7084	3	16	i
7084	10	13	a
7084	5	11	i
7084	8	2	i
7084	11	4	i
7084	4	5	a
7084	1	9	i
7084	15	15	a
7084	10	5	a
7085	9	3	a
7085	5	13	i
7085	16	9	a
7085	2	13	i
7085	8	10	i
7085	6	8	i
7085	3	1	i
7085	15	3	i
7085	13	5	i
7085	14	9	i
7085	8	12	i
7085	13	7	i
7085	4	6	i
7085	7	7	i
7085	12	8	a
7085	11	14	i
7085	11	5	a
7085	3	4	i
7085	15	6	a
7085	14	12	i
7085	16	15	i
7085	6	2	i
7085	5	10	a
7085	4	15	a
7085	10	11	i
7085	10	2	i
7085	12	16	a
7085	1	11	a
7085	9	4	a
7085	7	1	i
7085	2	16	i
7085	1	14	a
7086	3	8	a
7086	10	4	a
7086	12	7	a
7086	6	6	a
7086	7	5	a
7086	14	1	i
7086	6	11	i
7086	5	15	i
7086	13	9	a
7086	14	8	a
7086	3	2	i
7086	15	3	i
7086	5	9	a
7086	1	4	i
7086	16	16	a
7086	11	12	i
7086	10	7	a
7086	4	6	a
7086	12	15	a
7086	16	1	a
7086	2	14	a
7086	2	12	a
7086	11	5	a
7086	8	2	i
7086	7	10	a
7086	13	3	a
7086	9	16	a
7086	8	10	i
7086	4	14	a
7086	9	13	a
7086	1	13	a
7086	15	11	i
7087	8	5	i
7087	6	1	i
7087	5	16	i
7087	10	10	i
7087	13	9	i
7087	12	11	i
7087	15	15	a
7087	14	13	i
7087	16	8	i
7087	10	4	i
7087	6	13	i
7087	1	8	a
7087	8	7	i
7087	3	14	i
7087	11	16	i
7087	7	7	i
7087	16	6	i
7087	2	9	i
7087	5	2	i
7087	15	2	a
7087	1	14	i
7087	13	1	i
7087	4	3	i
7087	12	6	i
7087	9	4	i
7087	11	5	i
7087	7	3	i
7087	3	12	i
7087	9	12	i
7087	2	11	a
7087	4	10	i
7087	14	15	i
7088	5	13	a
7088	8	5	i
7088	15	16	a
7088	6	16	a
7088	13	7	i
7088	10	3	a
7088	9	1	a
7088	6	9	a
7088	3	2	i
7088	15	13	i
7088	11	14	a
7088	13	5	a
7088	16	4	a
7088	2	11	a
7088	16	7	i
7088	7	3	a
7088	8	2	i
7088	14	8	a
7088	4	11	i
7088	1	8	i
7088	7	9	a
7088	11	6	i
7088	5	12	a
7088	2	15	i
7088	4	1	a
7088	9	4	a
7088	14	12	i
7088	10	15	a
7088	1	10	i
7088	3	10	a
7088	12	14	i
7088	12	6	i
7089	15	10	a
7089	3	8	i
7089	9	1	i
7089	7	2	i
7089	11	3	i
7089	10	15	i
7089	8	3	i
7089	7	8	i
7089	4	13	a
7089	8	2	a
7089	12	11	a
7089	6	5	a
7089	10	10	i
7089	2	11	i
7089	14	15	a
7089	3	5	a
7089	13	6	a
7089	9	14	i
7089	5	7	a
7089	2	9	a
7089	14	16	a
7089	12	7	a
7089	5	4	a
7089	13	13	a
7089	16	4	i
7089	15	12	a
7089	6	12	a
7089	16	14	a
7089	4	6	a
7089	11	9	a
7089	1	16	a
7089	1	1	a
7090	9	5	i
7090	3	6	a
7090	8	7	a
7090	16	9	a
7090	7	10	a
7090	8	4	a
7090	14	15	a
7090	4	4	a
7090	5	2	a
7090	13	15	a
7090	2	3	a
7090	10	3	a
7090	11	14	a
7090	10	12	a
7090	12	10	a
7090	1	1	a
7090	13	7	a
7090	6	12	a
7090	15	8	i
7090	9	11	a
7090	16	1	a
7090	2	13	a
7090	14	16	a
7090	7	2	a
7090	3	13	a
7090	15	6	i
7090	1	11	i
7090	4	16	i
7090	11	8	a
7090	12	14	a
7090	5	5	a
7090	6	9	a
7091	11	4	i
7091	14	14	i
7091	10	13	a
7091	15	4	a
7091	2	9	i
7091	7	7	i
7091	8	2	i
7091	3	7	i
7091	13	12	i
7091	3	6	a
7091	4	8	i
7091	12	15	a
7091	1	14	a
7091	2	10	i
7091	13	10	a
7091	16	13	a
7091	1	11	i
7091	14	16	a
7091	9	11	a
7091	5	1	a
7091	6	8	i
7091	15	3	a
7091	5	9	a
7091	10	2	i
7091	8	3	i
7091	12	12	i
7091	9	1	i
7091	11	5	a
7091	16	15	i
7091	7	6	i
7091	4	5	i
7091	6	16	a
7092	12	12	a
7092	10	7	a
7092	7	10	a
7092	12	9	a
7092	14	11	a
7092	5	14	a
7092	13	7	a
7092	11	15	a
7092	8	13	a
7092	14	3	a
7092	16	9	a
7092	3	13	a
7092	15	12	a
7092	15	1	a
7092	3	1	a
7092	13	8	a
7092	6	10	a
7092	6	2	a
7092	2	6	a
7092	11	4	a
7092	5	6	a
7092	7	14	a
7092	16	16	a
7092	10	4	a
7092	4	5	a
7092	8	5	a
7092	9	3	a
7092	4	15	a
7092	1	16	a
7092	9	2	a
7092	2	8	a
7092	1	11	a
7093	10	1	i
7093	5	11	i
7093	13	8	i
7093	11	2	i
7093	14	3	i
7093	9	8	i
7093	7	9	i
7093	15	9	i
7093	3	16	a
7093	8	16	i
7093	13	4	i
7093	4	7	i
7093	4	14	i
7093	15	13	i
7093	12	5	i
7093	12	10	i
7093	6	11	i
7093	6	6	i
7093	3	14	i
7093	10	12	i
7093	1	1	i
7093	2	13	i
7093	16	4	i
7093	16	12	i
7093	11	3	i
7093	5	2	a
7093	2	7	i
7093	14	6	a
7093	1	15	i
7093	7	5	i
7093	8	15	a
7093	9	10	a
7094	5	14	a
7094	14	11	i
7094	3	7	i
7094	14	9	a
7094	16	9	a
7094	5	6	i
7094	16	16	a
7094	10	3	a
7094	7	12	a
7094	13	4	a
7094	11	8	i
7094	12	11	i
7094	8	1	a
7094	9	2	a
7094	6	12	a
7094	6	7	a
7094	12	13	i
7094	1	15	a
7094	2	4	a
7094	1	10	i
7094	10	6	a
7094	15	16	i
7094	11	2	a
7094	8	15	a
7094	15	10	a
7094	4	8	a
7094	7	3	a
7094	13	5	i
7094	9	1	i
7094	3	5	i
7094	2	14	a
7094	4	13	a
7095	1	7	a
7095	9	2	i
7095	13	14	a
7095	6	9	i
7095	4	6	a
7095	7	3	a
7095	5	4	a
7095	6	3	i
7095	15	9	a
7095	14	5	a
7095	8	8	a
7095	12	4	a
7095	2	16	i
7095	1	11	i
7095	5	13	i
7095	16	6	a
7095	10	15	i
7095	16	10	i
7095	11	8	i
7095	15	1	a
7095	9	15	a
7095	8	2	a
7095	12	12	i
7095	13	7	i
7095	4	1	a
7095	10	10	a
7095	7	11	i
7095	2	12	a
7095	3	13	i
7095	3	5	a
7095	14	16	a
7095	11	14	a
7096	4	11	i
7096	10	5	i
7096	1	7	i
7096	3	2	i
7096	7	8	i
7096	14	14	i
7096	8	9	i
7096	2	13	i
7096	6	1	i
7096	5	15	a
7096	8	7	i
7096	6	16	i
7096	11	15	i
7096	10	6	i
7096	2	3	a
7096	12	12	i
7096	1	10	i
7096	7	9	a
7096	12	4	i
7096	16	14	i
7096	5	1	i
7096	13	4	a
7096	11	12	i
7096	9	11	i
7096	16	13	a
7096	9	2	i
7096	14	10	i
7096	4	3	i
7096	15	6	a
7096	13	8	a
7096	15	16	i
7096	3	5	i
7097	14	15	a
7097	2	6	a
7097	11	8	a
7097	12	2	a
7097	7	8	a
7097	1	14	a
7097	12	10	a
7097	3	4	a
7097	14	1	a
7097	11	7	a
7097	2	16	a
7097	6	5	a
7097	8	5	a
7097	16	13	a
7097	9	12	i
7097	7	2	a
7097	15	12	a
7097	10	11	a
7097	3	3	a
7097	4	15	a
7097	15	7	a
7097	4	9	a
7097	16	4	a
7097	13	16	a
7097	10	3	a
7097	1	10	a
7097	9	13	a
7097	8	14	a
7097	5	11	a
7097	13	6	a
7097	6	1	a
7097	5	9	a
7098	7	2	a
7098	15	8	a
7098	10	11	i
7098	11	3	a
7098	6	2	a
7098	1	10	a
7098	2	13	a
7098	6	7	a
7098	14	12	i
7098	13	16	i
7098	5	14	a
7098	4	3	a
7098	11	1	i
7098	4	11	a
7098	12	7	i
7098	15	6	a
7098	7	4	i
7098	8	1	a
7098	8	4	a
7098	1	15	a
7098	10	10	a
7098	16	9	a
7098	3	5	a
7098	13	8	a
7098	9	9	a
7098	14	14	a
7098	5	6	i
7098	9	5	a
7098	3	13	a
7098	12	15	a
7098	16	16	a
7098	2	12	a
7099	7	8	a
7099	5	5	a
7099	15	14	a
7099	5	10	a
7099	1	15	a
7099	10	2	a
7099	15	13	i
7099	12	6	a
7099	11	4	a
7099	11	7	a
7099	9	9	a
7099	4	12	a
7099	3	3	a
7099	4	1	a
7099	8	1	a
7099	10	16	a
7099	14	11	a
7099	7	4	i
7099	2	13	i
7099	2	9	a
7099	12	11	a
7099	16	15	a
7099	6	12	i
7099	3	2	a
7099	14	10	i
7099	13	5	a
7099	13	7	i
7099	1	3	a
7099	8	6	i
7099	16	8	a
7099	6	16	i
7099	9	14	a
7100	8	10	a
7100	14	16	a
7100	1	16	i
7100	5	14	i
7100	14	7	a
7100	2	14	i
7100	12	13	a
7100	13	7	i
7100	9	5	i
7100	4	8	a
7100	3	15	i
7100	2	2	i
7100	7	15	a
7100	13	11	i
7100	16	3	a
7100	8	9	i
7100	16	5	i
7100	10	9	a
7100	12	8	i
7100	1	4	a
7100	6	12	a
7100	9	11	i
7100	3	2	a
7100	15	1	i
7100	15	6	i
7100	10	13	i
7100	7	1	i
7100	5	3	a
7100	6	4	a
7100	11	10	i
7100	4	6	a
7100	11	12	i
7101	12	10	i
7101	15	3	i
7101	9	12	i
7101	6	12	i
7101	10	11	a
7101	14	8	i
7101	5	16	i
7101	6	15	i
7101	1	14	i
7101	16	5	i
7101	8	2	i
7101	2	3	i
7101	7	5	a
7101	14	4	a
7101	8	15	i
7101	11	1	i
7101	4	10	i
7101	11	7	i
7101	9	11	i
7101	4	1	a
7101	1	8	a
7101	13	14	i
7101	12	16	i
7101	16	6	a
7101	10	9	i
7101	15	9	i
7101	3	13	i
7101	5	7	i
7101	7	4	i
7101	2	13	a
7101	13	6	i
7101	3	2	i
7102	16	9	i
7102	7	6	i
7102	9	11	i
7102	13	16	i
7102	12	1	i
7102	11	14	i
7102	14	4	i
7102	13	15	i
7102	7	7	a
7102	12	2	i
7102	6	14	i
7102	3	15	i
7102	6	5	i
7102	5	1	i
7102	8	7	i
7102	15	12	a
7102	11	13	i
7102	1	10	i
7102	2	4	i
7102	10	12	i
7102	8	8	i
7102	9	16	i
7102	10	3	i
7102	1	9	i
7102	4	6	i
7102	2	2	i
7102	3	11	i
7102	4	8	i
7102	16	3	i
7102	14	13	i
7102	15	10	i
7102	5	5	i
7103	1	2	i
7103	14	12	i
7103	12	6	i
7103	7	13	i
7103	10	12	a
7103	1	11	i
7103	7	10	a
7103	11	14	a
7103	8	4	i
7103	8	8	i
7103	6	14	a
7103	10	9	a
7103	13	9	i
7103	11	1	i
7103	2	7	a
7103	3	10	a
7103	14	5	a
7103	15	4	a
7103	6	11	i
7103	3	16	i
7103	16	15	i
7103	4	16	a
7103	12	5	a
7103	9	13	a
7103	5	8	i
7103	16	7	a
7103	5	3	i
7103	9	3	i
7103	4	6	i
7103	15	2	i
7103	13	15	i
7103	2	1	a
7104	12	4	a
7104	13	5	a
